start_date(DD/MM/YYYY HH:MM:SS),distance(m),moving_time(HH:MM:SS),route
31/01/2019 01:49:30,11843,00:41:43,"[[12.96449, 77.53585], [12.96852, 77.53757999999999], [12.96631, 77.54516], [12.96686, 77.54674999999999], [12.96667, 77.54727999999999], [12.964820000000001, 77.54883999999998], [12.964030000000001, 77.55062999999998], [12.964150000000002, 77.55134999999999], [12.963660000000003, 77.55128999999998], [12.963380000000003, 77.55236999999998], [12.960500000000003, 77.55213999999998], [12.960190000000003, 77.55481999999998], [12.959680000000002, 77.55579999999998], [12.961040000000002, 77.55806999999997], [12.961880000000003, 77.56306999999997], [12.964290000000002, 77.56998999999996], [12.964790000000002, 77.57527999999996], [12.963720000000002, 77.57840999999996], [12.963500000000002, 77.58165999999996], [12.963950000000002, 77.58252999999996], [12.963870000000002, 77.58516999999996], [12.965600000000002, 77.58681999999996], [12.962680000000002, 77.59029999999996], [12.962250000000003, 77.59377999999995], [12.962540000000002, 77.59503999999995], [12.961630000000003, 77.59886999999995], [12.957990000000002, 77.60604999999995], [12.951540000000003, 77.60526999999995], [12.941940000000002, 77.60831999999995], [12.937060000000002, 77.61094999999995], [12.936720000000003, 77.61293999999995], [12.935850000000002, 77.61274999999995]]"
31/01/2019 01:49:46,9852.8,00:29:37,"[[12.95973, 77.65743], [12.959340000000001, 77.65752], [12.959150000000001, 77.65842], [12.959460000000002, 77.65089], [12.961620000000002, 77.63473], [12.961200000000002, 77.63196], [12.9623, 77.62826000000001], [12.963220000000002, 77.62666000000002], [12.965710000000001, 77.62531000000001], [12.96709, 77.62251000000002], [12.96678, 77.62069000000002], [12.96545, 77.61973000000002], [12.96542, 77.61913000000001], [12.96544, 77.61752000000001], [12.96707, 77.61126000000002], [12.966289999999999, 77.60702000000002], [12.96206, 77.60692000000002], [12.95214, 77.60526000000002], [12.94041, 77.60906000000001], [12.93596, 77.60793000000001], [12.936589999999999, 77.6063]]"
31/01/2019 01:49:54,30525.7,01:34:38,"[[12.9458, 77.55356], [12.94567, 77.554], [12.94413, 77.55378], [12.944099999999999, 77.55488], [12.941849999999999, 77.55521], [12.941659999999999, 77.55647], [12.941629999999998, 77.5579], [12.943269999999998, 77.55824], [12.943409999999998, 77.55861], [12.943559999999998, 77.56722], [12.944919999999998, 77.56784], [12.944939999999997, 77.57090000000001], [12.945379999999997, 77.57127000000001], [12.944229999999996, 77.57294000000002], [12.944209999999996, 77.57360000000001], [12.948279999999997, 77.57382000000001], [12.951349999999996, 77.57625000000002], [12.952699999999997, 77.57661000000002], [12.952889999999996, 77.57728000000002], [12.955129999999997, 77.57986000000001], [12.957109999999997, 77.58168], [12.963869999999996, 77.5852], [12.966539999999997, 77.58735], [12.967759999999997, 77.58741], [12.968099999999996, 77.58927], [12.971989999999996, 77.59384], [12.973859999999997, 77.59547], [12.976659999999997, 77.59914], [12.976589999999998, 77.60208], [12.975179999999998, 77.60728], [12.972709999999998, 77.61948000000001], [12.973069999999998, 77.62008000000002], [12.977999999999998, 77.62024000000001], [12.978729999999999, 77.62063], [12.97913, 77.62149000000001], [12.98099, 77.62232], [12.98184, 77.62342], [12.98213, 77.62626], [12.981539999999999, 77.62986000000001], [12.98167, 77.63135000000001], [12.982289999999999, 77.63256000000001], [12.982709999999999, 77.63652000000002], [12.98363, 77.63930000000002], [12.9877, 77.64963000000002], [12.99673, 77.66906000000002], [13.00016, 77.67618000000002], [13.007489999999999, 77.68944000000002], [13.00823, 77.69219000000002], [13.00845, 77.69591000000003], [13.01574, 77.70144000000002], [13.017069999999999, 77.70440000000002], [13.031249999999998, 77.72929000000002], [13.050609999999999, 77.75644000000003], [13.05351, 77.76178000000003], [13.04792, 77.76063000000003], [13.041269999999999, 77.76057000000003], [13.038099999999998, 77.75979000000002], [13.038859999999998, 77.75984000000003], [13.038799999999998, 77.75927000000003]]"
31/01/2019 01:55:50,3107.7,00:39:14,"[[12.91852, 77.63016], [12.91879, 77.63067000000001], [12.91793, 77.63047], [12.91882, 77.63068], [12.91925, 77.62895999999999], [12.91772, 77.62890999999999], [12.91756, 77.62942], [12.9174, 77.62889], [12.917380000000001, 77.62934], [12.917440000000001, 77.62888], [12.917530000000001, 77.62922999999999], [12.917750000000002, 77.62886999999999], [12.918770000000002, 77.62911999999999], [12.918430000000003, 77.63027999999998]]"
31/01/2019 02:00:12,5646.5,00:13:21,"[[12.92892, 77.57163], [12.92825, 77.57156], [12.92788, 77.57356], [12.92741, 77.57377], [12.92717, 77.58004], [12.92628, 77.58057], [12.92617, 77.58953], [12.92713, 77.58963], [12.92698, 77.5971], [12.92839, 77.59725], [12.92839, 77.60043], [12.94431, 77.60289], [12.94385, 77.60538]]"
31/01/2019 02:05:43,15261.4,00:44:45,"[[12.87211, 77.59466], [12.87234, 77.59406], [12.886569999999999, 77.59674], [12.900179999999999, 77.60095], [12.905829999999998, 77.60175], [12.905689999999998, 77.60585999999999], [12.909399999999998, 77.60654], [12.913509999999999, 77.60628], [12.913969999999999, 77.60999], [12.919709999999998, 77.61032], [12.919799999999999, 77.61302], [12.927629999999999, 77.61601], [12.929519999999998, 77.61528], [12.927709999999998, 77.62089999999999], [12.934449999999998, 77.62374], [12.937099999999997, 77.62659], [12.938569999999997, 77.62930999999999], [12.938649999999997, 77.63423999999999], [12.939749999999997, 77.63606999999999], [12.947249999999997, 77.64067999999999], [12.947939999999997, 77.6407], [12.950239999999997, 77.63906999999999], [12.954519999999997, 77.64128999999998], [12.960749999999997, 77.64167999999998], [12.961279999999997, 77.64149999999998], [12.961299999999996, 77.64103999999998], [12.960749999999996, 77.64100999999998], [12.960009999999995, 77.64690999999998], [12.959369999999995, 77.65560999999998], [12.959619999999994, 77.65650999999998]]"
31/01/2019 02:06:00,23139.7,01:02:41,"[[18.5784, 73.8931], [18.575879999999998, 73.89307000000001], [18.575709999999997, 73.89174000000001], [18.574159999999996, 73.89153000000002], [18.569289999999995, 73.87927000000002], [18.567299999999996, 73.87959000000002], [18.564219999999995, 73.87720000000002], [18.558759999999996, 73.87638000000001], [18.554329999999997, 73.87470000000002], [18.548709999999996, 73.87102000000002], [18.553319999999996, 73.86372000000001], [18.555929999999996, 73.86098000000001], [18.558649999999997, 73.85431000000001], [18.562279999999998, 73.85219000000001], [18.55868, 73.84651000000001], [18.55743, 73.84660000000001], [18.55658, 73.84429000000002], [18.55947, 73.84295000000002], [18.561590000000002, 73.84101000000001], [18.562640000000002, 73.82853000000001], [18.562810000000002, 73.81705000000001], [18.562140000000003, 73.81589000000001], [18.560370000000002, 73.81478000000001], [18.56602, 73.81200000000001], [18.56887, 73.81125000000002], [18.56957, 73.80914000000001], [18.57483, 73.80514000000001], [18.58353, 73.79577], [18.58649, 73.79075], [18.587410000000002, 73.78821], [18.58818, 73.78431], [18.58864, 73.77804], [18.589910000000003, 73.77337], [18.589970000000005, 73.76876], [18.592020000000005, 73.76482], [18.592400000000005, 73.76117], [18.591890000000006, 73.75453], [18.590690000000006, 73.75132], [18.591110000000004, 73.73911000000001], [18.586790000000004, 73.73662000000002], [18.585530000000006, 73.73387000000001], [18.582230000000006, 73.73865], [18.580940000000005, 73.73870000000001]]"
31/01/2019 02:07:03,7690.2,00:21:03,"[[12.96135, 77.72028], [12.96144, 77.71877], [12.96041, 77.71860000000001], [12.96067, 77.71648], [12.962390000000001, 77.71682], [12.965050000000002, 77.7183], [12.96601, 77.71823], [12.967310000000001, 77.71634], [12.967670000000002, 77.71371], [12.970150000000002, 77.71233000000001], [12.972520000000003, 77.71162000000001], [12.972960000000002, 77.71136000000001], [12.972960000000002, 77.71076000000001], [12.980370000000002, 77.7091], [12.982160000000002, 77.70830000000001], [12.985860000000002, 77.70803000000001], [12.986770000000002, 77.70726], [12.98806, 77.70707], [12.98868, 77.70198], [12.98954, 77.70037], [12.9891, 77.69967000000001], [12.9893, 77.69886000000001], [12.98829, 77.69841000000001], [12.9886, 77.69741], [12.98789, 77.69717], [12.98445, 77.69779], [12.98386, 77.69575], [12.98227, 77.69589], [12.97974, 77.69508], [12.9811, 77.69579], [12.98066, 77.69707], [12.982610000000001, 77.6973], [12.982830000000002, 77.69799], [12.982410000000002, 77.69888]]"
31/01/2019 02:12:03,13022.7,00:46:47,"[[12.87297, 77.6429], [12.873560000000001, 77.6429], [12.87438, 77.64019], [12.8771, 77.63912], [12.8787, 77.63778], [12.87952, 77.63947], [12.881689999999999, 77.6382], [12.88346, 77.63825], [12.88661, 77.63956], [12.88684, 77.64031], [12.88759, 77.64055], [12.92883, 77.61529], [12.93755, 77.61034000000001], [12.94249, 77.60794000000001], [12.95177, 77.60514000000002], [12.95644, 77.60560000000002], [12.956710000000001, 77.60490000000003], [12.957460000000001, 77.60503000000003], [12.95864, 77.60142000000003], [12.95972, 77.60194000000003], [12.95973, 77.60156000000002], [12.95988, 77.60182000000002], [12.9603, 77.60140000000001], [12.96528, 77.60103000000001], [12.96484, 77.59716], [12.96564, 77.59660000000001], [12.96556, 77.59630000000001]]"
31/01/2019 02:21:12,10022.4,00:38:02,"[[12.98984, 77.65322], [12.99021, 77.65344], [12.98977, 77.65388], [12.99042, 77.6554], [13.000440000000001, 77.67637], [13.000480000000001, 77.68062], [12.999990000000002, 77.68155], [12.991430000000003, 77.6876], [12.992040000000003, 77.68859], [12.991590000000002, 77.69097000000001], [12.990460000000002, 77.69347], [12.989910000000002, 77.69883], [12.989280000000003, 77.69881], [12.989160000000002, 77.69959999999999], [12.989570000000002, 77.69998], [12.988730000000002, 77.70224999999999], [12.988010000000003, 77.70720999999999], [12.978130000000002, 77.70973999999998], [12.978330000000001, 77.71082999999999], [12.97694, 77.72316999999998], [12.98013, 77.72326999999999], [12.97971, 77.72322999999999]]"
31/01/2019 02:29:34,15582.5,00:55:05,"[[12.88933, 77.62552], [12.879809999999999, 77.62463], [12.878499999999999, 77.62477], [12.87779, 77.62552], [12.87655, 77.62594], [12.87498, 77.62574], [12.872990000000001, 77.62476], [12.870590000000002, 77.6245], [12.869270000000002, 77.62178], [12.866080000000002, 77.61981], [12.863110000000002, 77.61548], [12.860980000000003, 77.61307000000001], [12.854310000000003, 77.60942000000001], [12.851650000000003, 77.60904000000001], [12.845920000000003, 77.60943], [12.843870000000003, 77.61201], [12.843120000000003, 77.61485], [12.843040000000002, 77.61692000000001], [12.842410000000003, 77.61859000000001], [12.836540000000003, 77.62488000000002], [12.832630000000004, 77.62544000000001], [12.831820000000004, 77.62778000000002], [12.831790000000003, 77.62945000000002], [12.831400000000004, 77.63050000000003], [12.829870000000003, 77.63161000000002], [12.826150000000004, 77.63261000000003], [12.825620000000004, 77.63508000000003], [12.822830000000005, 77.63708000000003], [12.820100000000005, 77.63749000000003], [12.817950000000005, 77.63709000000003], [12.817720000000005, 77.63784000000003], [12.819650000000005, 77.64461000000003], [12.819450000000005, 77.65017000000003], [12.819820000000005, 77.65080000000003], [12.819760000000006, 77.65903000000003], [12.820300000000007, 77.66042000000003], [12.822480000000006, 77.66052000000003], [12.826090000000006, 77.66298000000003], [12.830670000000007, 77.66414000000003], [12.836020000000007, 77.66409000000003], [12.836530000000007, 77.66473000000003], [12.837740000000007, 77.66448000000004], [12.837470000000007, 77.66401000000003]]"
31/01/2019 02:33:23,4885.5,00:21:51,"[[12.95133, 77.71549], [12.95485, 77.71478], [12.95641, 77.71489000000001], [12.95952, 77.71382000000001], [12.963809999999999, 77.71307000000002], [12.964299999999998, 77.71370000000002], [12.967359999999998, 77.71405000000001], [12.970169999999998, 77.71235000000001], [12.977939999999998, 77.70960000000001], [12.978289999999998, 77.71090000000001], [12.977989999999998, 77.71235000000001], [12.978239999999998, 77.71369000000001], [12.977879999999997, 77.71446000000002], [12.980239999999997, 77.71478000000002], [12.980879999999997, 77.71651000000001], [12.980549999999997, 77.71676000000001], [12.980339999999998, 77.71629], [12.978779999999999, 77.71626], [12.979729999999998, 77.71618000000001], [12.979959999999998, 77.71579000000001]]"
31/01/2019 02:38:07,9698,00:36:19,"[[12.90832, 77.67612], [12.91251, 77.67667], [12.91386, 77.67758], [12.91523, 77.67453], [12.91676, 77.67335], [12.91818, 77.67082], [12.92027, 77.66577000000001], [12.92332, 77.65554], [12.92461, 77.64958], [12.92437, 77.64512], [12.923259999999999, 77.64133000000001], [12.92518, 77.63679], [12.92437, 77.62876], [12.92463, 77.62831], [12.92998, 77.62915], [12.93061, 77.62495], [12.93154, 77.62271], [12.93337, 77.62313999999999], [12.9335, 77.61814], [12.93388, 77.61708], [12.93643, 77.61486000000001], [12.93669, 77.61316000000001], [12.93575, 77.61275]]"
31/01/2019 02:40:29,14627.2,00:52:27,"[[12.89467, 77.58772], [12.89507, 77.5882], [12.89502, 77.58627], [12.892800000000001, 77.58647], [12.89282, 77.58744], [12.891440000000001, 77.5879], [12.8923, 77.59017], [12.89146, 77.59226], [12.89093, 77.59676999999999], [12.890410000000001, 77.59809], [12.88779, 77.59712999999999], [12.87322, 77.5945], [12.87271, 77.59616], [12.86971, 77.59698999999999], [12.869069999999999, 77.59759999999999], [12.864659999999999, 77.59852999999998], [12.86329, 77.59981999999998], [12.861759999999999, 77.59980999999998], [12.860959999999999, 77.60608999999998], [12.860119999999998, 77.60630999999998], [12.859559999999998, 77.61126999999998], [12.858829999999998, 77.61112999999997], [12.858409999999997, 77.61178999999997], [12.854529999999997, 77.60946999999997], [12.851579999999997, 77.60901999999997], [12.846479999999996, 77.60920999999998], [12.845169999999996, 77.61015999999998], [12.843869999999995, 77.61193999999998], [12.842559999999995, 77.61828999999997], [12.836309999999996, 77.62509999999997], [12.837219999999995, 77.62674999999997], [12.838589999999995, 77.62773999999997], [12.840159999999994, 77.63139999999997], [12.841489999999993, 77.63161999999997], [12.841689999999993, 77.63267999999997], [12.842909999999993, 77.63284999999996], [12.843919999999994, 77.63505999999997], [12.842679999999994, 77.64158999999997], [12.843549999999995, 77.64419999999997], [12.841729999999995, 77.64424999999997], [12.841909999999995, 77.64610999999996], [12.840859999999996, 77.65086999999997], [12.840029999999995, 77.65330999999998], [12.839099999999995, 77.65433999999998]]"
31/01/2019 02:42:25,5533.2,00:18:10,"[[13.05462, 77.56922], [13.05474, 77.5706], [13.05422, 77.57287], [13.05748, 77.57401999999999], [13.05699, 77.57657999999999], [13.057360000000001, 77.57691], [13.055650000000002, 77.58073999999999], [13.056220000000001, 77.58103999999999], [13.05605, 77.58164999999998], [13.056930000000001, 77.58196999999998], [13.056580000000002, 77.58314999999999], [13.058540000000002, 77.58409999999999], [13.057520000000002, 77.59069], [13.057710000000002, 77.59141], [13.058920000000002, 77.59174], [13.058780000000002, 77.59252000000001], [13.059800000000003, 77.59268], [13.059860000000002, 77.59317], [13.067180000000002, 77.59312], [13.066270000000003, 77.59346], [13.057820000000003, 77.59365], [13.057390000000003, 77.59461]]"
31/01/2019 02:43:04,8818.3,00:17:30,"[[12.86734, 77.62015], [12.86719, 77.62056], [12.86937, 77.62179], [12.86974, 77.62320000000001], [12.87056, 77.62442000000001], [12.87305, 77.62478000000002], [12.873949999999999, 77.62586000000002], [12.874669999999998, 77.62604000000002], [12.87629, 77.62613000000002], [12.87782, 77.62546000000002], [12.8784, 77.62472000000002], [12.87988, 77.62449000000002], [12.88423, 77.62479000000002], [12.88685, 77.62550000000002], [12.89662, 77.62591000000002], [12.90168, 77.62735000000002], [12.90428, 77.62748000000002], [12.91071, 77.62683000000003], [12.92833, 77.61571000000002], [12.928090000000001, 77.61562000000002], [12.9306, 77.61425000000003], [12.93594, 77.61247000000003]]"
31/01/2019 02:43:27,5707.1,00:26:05,"[[12.91082, 77.6791], [12.910839999999999, 77.68005000000001], [12.911879999999998, 77.68029000000001], [12.911789999999998, 77.68100000000001], [12.912249999999998, 77.68112], [12.914049999999998, 77.67769000000001], [12.915349999999998, 77.67813000000001], [12.915349999999998, 77.67880000000001], [12.917339999999998, 77.67878], [12.917529999999998, 77.67798], [12.920729999999997, 77.67713], [12.921219999999996, 77.67598000000001], [12.922239999999997, 77.6761], [12.922679999999996, 77.67562000000001], [12.925639999999996, 77.67606], [12.926559999999997, 77.67725], [12.930239999999996, 77.68501], [12.931779999999996, 77.68474], [12.931669999999997, 77.68623000000001], [12.935999999999996, 77.68639], [12.936949999999996, 77.6858], [12.937909999999995, 77.68682], [12.938199999999995, 77.68784], [12.938929999999996, 77.6878], [12.939379999999996, 77.68915], [12.939749999999997, 77.6889], [12.939689999999997, 77.6884], [12.940659999999998, 77.68826], [12.941979999999997, 77.69068], [12.942419999999997, 77.69105], [12.942709999999996, 77.69049000000001]]"
